ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007167	enzyme linked receptor protein signaling pathway	21/56	319/1561	0.00203752819320368	0.0362586204719024	0.0289923911161755	HSPA1A/EGFR/PLAT/FGFR3/IL6ST/INSR/AKT1/F3/PTPRE/AGR2/ITGAV/ITGA5/AXL/GPRC5A/LRP1/ITGA1/ITGA3/ITGB5/CAV1/MET/ENPP1	21
GO:0035295	tube development	20/56	297/1561	0.00206446322389452	0.0362586204719024	0.0289923911161755	EGFR/TNC/SEMA5A/AKT1/F3/ESR1/AGR2/ITGB1/ITGAV/ITGA5/TLR3/ITGB8/ITGA6/ITGB4/PPARG/LRP1/ITGA3/SDC1/CAV1/MET	20
GO:0045926	negative regulation of growth	8/56	67/1561	0.00206699974186617	0.0362586204719024	0.0289923911161755	HSPA1A/FGFR3/SCGB3A1/SEMA5A/RIPK1/PTPRS/PPARG/ENPP1	8
GO:0010468	regulation of gene expression	28/56	487/1561	0.00215362773882594	0.0371619860853853	0.0297147222155425	HSPA1A/EGFR/TNC/NR3C1/IL6ST/RIPK1/INSR/AKT1/ESR1/EZR/AGR2/ITGAV/PTPRS/NOD2/CD33/AXL/TLR3/ITGB8/ITGA6/PPARG/LRP1/ITGA2/ITGA3/ITGB6/TLR4/CAV1/MET/ENPP1	28
GO:0034614	cellular response to reactive oxygen species	5/56	27/1561	0.00218911461975666	0.0371619860853853	0.0297147222155425	EGFR/RIPK1/AKT1/AXL/MET	5
GO:0045732	positive regulation of protein catabolic process	5/56	27/1561	0.00218911461975666	0.0371619860853853	0.0297147222155425	HSPA1A/AKT1/EZR/LRP1/CAV1	5
GO:1901655	cellular response to ketone	5/56	27/1561	0.00218911461975666	0.0371619860853853	0.0297147222155425	EGFR/TNC/NR3C1/AKT1/PPARG	5
GO:1901565	organonitrogen compound catabolic process	10/56	100/1561	0.00220918711456349	0.0372027110092491	0.0297472858626275	HSPA1A/EGFR/RIPK1/AKT1/EZR/NT5E/LRP1/SDC1/CAV1/SDC3	10
GO:0043085	positive regulation of catalytic activity	20/56	299/1561	0.00224948555395667	0.0375806911990379	0.0300495188034813	HSPA1A/EGFR/FGFR3/RIPK1/INSR/AKT1/F3/ESR1/ITGAM/ITGB1/NOD2/CD33/TLR3/ITGA6/GPRC5A/PPARG/ITGA1/ITGA2/TLR4/CAV1	20
GO:0050900	leukocyte migration	16/56	215/1561	0.0024204589671255	0.0398665947862184	0.0318773271974813	AKT1/ITGAM/ITGA4/ITGB1/ITGB7/ITGAV/ITGA5/ITGA2B/ITGA6/ITGA1/ITGA2/ITGA3/SDC1/CAV1/ITGA9/SDC3	16
GO:0000302	response to reactive oxygen species	6/56	40/1561	0.00242419198700046	0.0398665947862184	0.0318773271974813	EGFR/RIPK1/AKT1/AXL/SDC1/MET	6
GO:0060760	positive regulation of response to cytokine stimulus	4/56	17/1561	0.00249781397645217	0.0404453724648601	0.0323401178003807	HSPA1A/RIPK1/AXL/TLR4	4
GO:0097242	amyloid-beta clearance	4/56	17/1561	0.00249781397645217	0.0404453724648601	0.0323401178003807	INSR/ITGAM/LRP1/MARCO	4
GO:0071260	cellular response to mechanical stimulus	5/56	28/1561	0.00259273524474973	0.0416618907648717	0.0333128457722364	EGFR/AKT1/TLR3/ITGA2/TLR4	5
GO:1901699	cellular response to nitrogen compound	13/56	157/1561	0.00263922910092362	0.0420877064957895	0.0336533280093849	EGFR/INSR/AKT1/EZR/PTPRE/ITGA4/NOD2/TLR3/PPARG/LRP1/TLR4/CAV1/ENPP1	13
GO:0060548	negative regulation of cell death	16/56	217/1561	0.00267225898474036	0.0422940237810411	0.0338182993003549	HSPA1A/EGFR/SEMA5A/IL6ST/RIPK1/AKT1/AGR2/ITGB1/ITGAV/NOD2/ITGA5/AXL/ITGA6/LRP1/CAV1/MET	16
GO:0043069	negative regulation of programmed cell death	15/56	197/1561	0.00273182773755218	0.0429141596085622	0.0343141598770301	HSPA1A/EGFR/SEMA5A/IL6ST/RIPK1/AKT1/ITGB1/ITGAV/NOD2/ITGA5/AXL/ITGA6/LRP1/CAV1/MET	15
GO:0016311	dephosphorylation	6/56	41/1561	0.00276178559798082	0.0430633976574047	0.0344334906134217	PTPRE/NT5E/PTPRS/CD33/ITGA1/ITGA2	6
GO:0016192	vesicle-mediated transport	22/56	350/1561	0.00283208231713733	0.0435148414421466	0.0347944650411264	HSPA1A/INSR/EZR/ITGAM/ITGA4/ITGB1/ITGAV/CD33/CD5/AXL/FCGR2A/PLD2/ITGA2B/PPARG/LRP1/ITGA2/SDC1/MARCO/TLR4/CAV1/MET/ENPP1	22
GO:0044093	positive regulation of molecular function	22/56	350/1561	0.00283208231713733	0.0435148414421466	0.0347944650411264	HSPA1A/EGFR/FGFR3/RIPK1/INSR/AKT1/F3/ESR1/ITGAM/ITGB1/NOD2/CD33/TLR3/ITGA6/GPRC5A/PPARG/LRP1/ITGA1/ITGA2/TLR4/CAV1/MET	22
GO:0043491	protein kinase B signaling	10/56	104/1561	0.00297707857406875	0.0454112347711212	0.0363108210521429	EGFR/FGFR3/SEMA5A/INSR/AKT1/F3/ESR1/ITGB1/AXL/MET	10
GO:0032869	cellular response to insulin stimulus	5/56	29/1561	0.00304796033321223	0.0461579604418111	0.0369079028610856	INSR/AKT1/PTPRE/PPARG/ENPP1	5
GO:0006911	phagocytosis, engulfment	4/56	18/1561	0.00312641692192582	0.0463458283144637	0.0370581220026641	ITGAM/PPARG/ITGA2/MARCO	4
GO:1900407	regulation of cellular response to oxidative stress	4/56	18/1561	0.00312641692192582	0.0463458283144637	0.0370581220026641	RIPK1/AKT1/TLR4/MET	4
GO:1902882	regulation of response to oxidative stress	4/56	18/1561	0.00312641692192582	0.0463458283144637	0.0370581220026641	RIPK1/AKT1/TLR4/MET	4
GO:0051897	positive regulation of protein kinase B signaling	9/56	88/1561	0.00321950062100672	0.0473919497008333	0.0378946006108926	EGFR/FGFR3/SEMA5A/INSR/F3/ESR1/ITGB1/AXL/MET	9
GO:0017144	drug metabolic process	8/56	72/1561	0.00329562510211002	0.0478433851030455	0.0382555683359268	EGFR/INSR/AKT1/ITGAM/NT5E/TLR4/CAV1/ENPP1	8
GO:0097191	extrinsic apoptotic signaling pathway	8/56	72/1561	0.00329562510211002	0.0478433851030455	0.0382555683359268	HSPA1A/FGFR3/RIPK1/AKT1/ITGAV/TLR3/ITGA6/CAV1	8
GO:0006996	organelle organization	15/56	201/1561	0.00334549157391544	0.048234655911589	0.0385684284548723	HSPA1A/SEMA5A/NR3C1/INSR/AKT1/ESR1/EZR/ITGB1/PTPRS/PLD2/LRP1/ITGB5/SDC1/CAV1/MET	15
GO:0097190	apoptotic signaling pathway	11/56	124/1561	0.00345581982817005	0.0494863995802581	0.0395693226297451	HSPA1A/FGFR3/RIPK1/AKT1/ITGAM/ITGAV/CD5/TLR3/ITGA6/TLR4/CAV1	11
GO:0001959	regulation of cytokine-mediated signaling pathway	6/56	43/1561	0.00354180842519599	0.0499458991663548	0.0399367384758101	HSPA1A/RIPK1/IFNAR2/AXL/PPARG/CAV1	6
GO:0038127	ERBB signaling pathway	5/56	30/1561	0.00355844237823511	0.0499458991663548	0.0399367384758101	EGFR/AKT1/AGR2/GPRC5A/ITGA1	5
GO:0006357	regulation of transcription by RNA polymerase II	14/56	182/1561	0.00355909020187801	0.0499458991663548	0.0399367384758101	HSPA1A/EGFR/NR3C1/RIPK1/AKT1/ESR1/EZR/NOD2/TLR3/ITGA6/PPARG/TLR4/CAV1/MET	14
