ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-5654695	PI-3K cascade:FGFR2	18/874	18/4579	9.80223353452016e-14	1.85752325479157e-12	9.5958707232671e-13	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/10818/2549/2885/5290/5295/5781	18
R-HSA-5654699	SHC-mediated cascade:FGFR2	18/874	18/4579	9.80223353452016e-14	1.85752325479157e-12	9.5958707232671e-13	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/2885/3265/3845/4893/6464/6654	18
R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	59/874	122/4579	1.10999147900627e-13	2.0689513305412e-12	1.06880974164883e-12	351/466/1386/695/8945/841/1147/1385/8454/2002/8772/2353/3551/9641/8517/3661/3684/3689/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5781/5970/8737/11035/6195/6196/6197/9252/6288/6500/8651/10454/23118/148022/7099/7189/7314/7321	59
R-HSA-114604	GPVI-mediated activation cascade	26/874	33/4579	1.57391833322464e-13	2.88636313689744e-12	1.49108052621281e-12	998/1278/2207/2534/27040/3932/3937/4067/5290/5291/5294/5295/5296/8503/23533/5590/5781/5777/5879/5880/387/388/6850/7409/7410/10451	26
R-HSA-187687	Signalling to ERKs	25/874	31/4579	1.77415636062708e-13	3.15189965942655e-12	1.62825534412815e-12	673/1398/1399/10818/2885/3265/3845/5604/5605/5594/5600/6300/5603/1432/5595/9261/4893/5906/2889/6464/25759/53358/6654/6714/7529	25
R-HSA-450282	MAPK targets/ Nuclear events mediated by MAP kinases	25/874	31/4579	1.77415636062708e-13	3.15189965942655e-12	1.62825534412815e-12	466/1386/1385/2002/2353/3725/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/5515/5518/5519/5528/6195/6196/6197/9252	25
R-HSA-2424491	DAP12 signaling	24/874	29/4579	1.86954291197389e-13	3.27026198602202e-12	1.68940072045576e-12	567/695/2534/2885/3133/3265/22914/100528032/3845/27040/3932/3937/4893/5290/5291/5295/5296/5335/5879/6464/6654/6850/7410/10451	24
R-HSA-5654738	Signaling by FGFR2	38/874	62/4579	2.01915625597349e-13	3.47845555006343e-12	1.79695245746923e-12	673/867/2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/10818/2549/2885/2962/3265/3845/5594/5595/4893/5290/5295/5335/5431/5432/5439/5515/5518/5725/5781/23543/6464/6654/6714/7314	38
R-HSA-1227986	Signaling by ERBB2	32/874	47/4579	2.3336811507644e-13	3.96029174390914e-12	2.04586658621608e-12	207/208/10000/1729/1950/1956/2064/2065/2066/2534/2549/2885/3265/3320/3845/4893/3084/5290/5295/5335/5578/5580/5581/5753/5782/387/6464/6654/6714/10273/7314/7525	32
R-HSA-5654700	FRS-mediated FGFR2 signaling	19/874	20/4579	3.02394928628516e-13	5.05622108603857e-12	2.61201811415963e-12	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/10818/2885/3265/3845/4893/5781/6654	19
R-HSA-2172127	DAP12 interactions	24/874	30/4579	7.67440474577546e-13	1.26460843419517e-11	6.53290289571733e-12	567/695/2534/2885/3133/3265/22914/100528032/3845/27040/3932/3937/4893/5290/5291/5295/5296/5335/5879/6464/6654/6850/7410/10451	24
R-HSA-109606	Intrinsic Pathway for Apoptosis	33/874	51/4579	8.85775309650702e-13	1.43875218153264e-11	7.43252064338484e-12	207/208/10000/317/572/596/598/10018/836/840/841/842/1029/54205/1869/5594/5595/5599/5533/5534/2810/6774/7027/7029/7157/8626/7161/7529/7531/7532/7533/10971/7534	33
R-HSA-69231	Cyclin D associated events in G1	30/874	44/4579	1.26607238159011e-12	1.99933930259438e-11	1.03284852182351e-11	25/595/894/896/902/1019/1021/1022/1026/1027/1028/1029/1163/8454/1869/1874/3717/4067/5515/5518/5519/5520/5753/5925/5934/6500/6714/7027/7029/7314	30
R-HSA-69236	G1 Phase	30/874	44/4579	1.26607238159011e-12	1.99933930259438e-11	1.03284852182351e-11	25/595/894/896/902/1019/1021/1022/1026/1027/1028/1029/1163/8454/1869/1874/3717/4067/5515/5518/5519/5520/5753/5925/5934/6500/6714/7027/7029/7314	30
R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	45/874	85/4579	1.80604623809468e-12	2.73796609695153e-11	1.41441936962362e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/7189/7314	45
R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	45/874	85/4579	1.80604623809468e-12	2.73796609695153e-11	1.41441936962362e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/7189/7314	45
R-HSA-975871	MyD88 cascade initiated on plasma membrane	45/874	85/4579	1.80604623809468e-12	2.73796609695153e-11	1.41441936962362e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/7189/7314	45
R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	47/874	91/4579	1.87709587338107e-12	2.80823422109773e-11	1.45071952541085e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/148022/7099/7189/7314	47
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	39/874	68/4579	1.96142296076573e-12	2.89628299531251e-11	1.4962050746511e-11	64682/10393/51529/29882/29945/51433/8900/890/8881/8697/246184/996/1017/1019/1021/1026/1027/1029/1051/2353/51343/3014/3015/3020/3021/3569/3725/5594/5595/5598/4790/5970/6195/6196/6197/6774/7314/11065/7321	39
R-HSA-5654704	SHC-mediated cascade:FGFR3	16/874	16/4579	2.77499806830607e-12	3.99388962489114e-11	2.06322308076587e-11	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261/2885/3265/3845/4893/6464/6654	16
R-HSA-5654710	PI-3K cascade:FGFR3	16/874	16/4579	2.77499806830607e-12	3.99388962489114e-11	2.06322308076587e-11	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261/10818/2549/2885/5290/5295/5781	16
R-HSA-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	48/874	95/4579	3.11006228770403e-12	4.26233802789817e-11	2.20190216133609e-11	351/466/1386/695/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/8651/10454/23118/7099/7189/7314	48
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	48/874	95/4579	3.11006228770403e-12	4.26233802789817e-11	2.20190216133609e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5289/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/148022/7099/7189/7314	48
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	48/874	95/4579	3.11006228770403e-12	4.26233802789817e-11	2.20190216133609e-11	351/466/1386/695/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/8651/10454/23118/7099/7189/7314	48
R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	47/874	92/4579	3.14895685438387e-12	4.26233802789817e-11	2.20190216133609e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/148022/7099/7189/7314	47
R-HSA-975155	MyD88 dependent cascade initiated on endosome	47/874	92/4579	3.14895685438387e-12	4.26233802789817e-11	2.20190216133609e-11	351/466/1386/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/10454/23118/148022/7099/7189/7314	47
R-HSA-5654727	Negative regulation of FGFR2 signaling	23/874	29/4579	3.29061132337095e-12	4.40167655843855e-11	2.27388373800742e-11	673/867/2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/10818/2885/5594/5595/5515/5518/5781/6714/7314	23
R-HSA-3700989	Transcriptional Regulation by TP53	99/874	273/4579	4.34909115859861e-12	5.74990307828676e-11	2.97037070562793e-11	207/208/10000/317/1820/1386/472/545/6790/9212/580/641/672/843/835/839/8900/890/891/898/9134/902/983/1017/1020/1022/1025/1026/1027/1029/1111/11200/1387/1457/54205/1616/8445/1869/1874/2033/355/2353/1647/2962/2968/3065/3066/3486/3725/10524/5608/5600/1432/8550/9656/4193/4194/2475/25920/4869/5111/5300/1263/5371/5431/5432/5439/10848/5515/5518/5519/639/5052/5562/5563/5564/5728/5928/5934/57521/2810/6794/6872/6881/6908/7027/7029/11073/7157/8626/7161/7295/7314/7529/7531/7532/7533/10971/7534	99
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	62/874	141/4579	5.35759584097594e-12	7.00182353010303e-11	3.61710644799101e-11	367/6790/9212/641/672/23468/1029/1387/1487/1616/1655/2033/2099/3065/3066/9759/51564/3190/9641/8517/3619/9656/4193/4286/9112/8648/10499/9612/4792/4869/2908/2516/8204/9972/8021/4928/142/5111/8554/9063/10401/51588/5371/5465/5468/5905/5914/5970/6256/25942/9126/6672/7341/6613/6996/7020/7067/7157/10155/7329/7421/7428	62
R-HSA-2990846	SUMOylation	63/874	145/4579	6.83093995381058e-12	8.82588491759389e-11	4.55940728974438e-11	367/6790/9212/641/672/23468/1029/1387/1487/1616/1655/2033/2099/3065/3066/9759/51564/3190/9641/8517/3619/9656/4193/4286/9112/8648/10499/9612/4792/4869/2908/2516/8204/9972/8021/4928/142/5111/8554/9063/10401/51588/5371/5465/5468/5905/5914/5970/6256/29843/25942/9126/6672/7341/6613/6996/7020/7067/7157/10155/7329/7421/7428	63
R-HSA-5654706	FRS-mediated FGFR3 signaling	17/874	18/4579	7.72592145339833e-12	9.87008167698192e-11	5.09883402838116e-11	2246/8822/8817/2247/26281/8074/2250/2253/2254/2261/10818/2885/3265/3845/4893/5781/6654	17
R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	48/874	97/4579	8.29077059217383e-12	1.03589078717601e-10	5.35135915608213e-11	351/466/1386/695/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/8651/10454/23118/7099/7189/7314	48
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	48/874	97/4579	8.29077059217383e-12	1.03589078717601e-10	5.35135915608213e-11	351/466/1386/695/8945/1147/1385/8454/2002/2353/3551/8517/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5515/5518/5519/5528/5970/6195/6196/6197/9252/6288/6500/8651/10454/23118/7099/7189/7314	48
R-HSA-111885	Opioid Signalling	43/874	82/4579	8.71915533104878e-12	1.07757387080462e-10	5.56669184751169e-11	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1020/1385/2770/2773/2775/2781/2782/2783/10681/54331/5594/5330/5331/5443/5515/5518/5519/5528/5530/5532/5533/5534/5566/5567/5573/5577/5578/5580/5582/5613	43
R-HSA-168898	Toll-like Receptor Cascades	61/874	139/4579	8.89902114338259e-12	1.08797710107807e-10	5.6204344063469e-11	351/466/1386/695/8945/841/1147/1385/8454/2002/8772/2353/7184/3551/9641/8517/3661/3684/3689/3725/5604/6416/5608/4214/6885/5594/5602/5600/1432/5595/5598/5599/5601/9261/4205/4208/4790/4792/5289/5515/5518/5519/5528/5781/5970/8737/11035/6195/6196/6197/9252/6288/6500/8651/10454/23118/148022/7099/7189/7314/7321	61
R-HSA-6802946	Signaling by moderate kinase activity BRAF mutants	29/874	44/4579	1.11976781068432e-11	1.31255257809079e-10	6.7805799062599e-11	60/369/408/673/801/805/808/815/816/817/818/1445/2335/3265/3674/3690/3717/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/7529	29
R-HSA-6802949	Signaling by RAS mutants	29/874	44/4579	1.11976781068432e-11	1.31255257809079e-10	6.7805799062599e-11	60/369/408/673/801/805/808/815/816/817/818/1445/2335/3265/3674/3690/3717/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/7529	29
R-HSA-6802955	Paradoxical activation of RAF signaling by kinase inactive BRAF	29/874	44/4579	1.11976781068432e-11	1.31255257809079e-10	6.7805799062599e-11	60/369/408/673/801/805/808/815/816/817/818/1445/2335/3265/3674/3690/3717/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/7529	29
R-HSA-9649948	Signaling downstream of RAS mutants	29/874	44/4579	1.11976781068432e-11	1.31255257809079e-10	6.7805799062599e-11	60/369/408/673/801/805/808/815/816/817/818/1445/2335/3265/3674/3690/3717/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/7529	29
R-HSA-5654719	SHC-mediated cascade:FGFR4	15/874	15/4579	1.47439943931885e-11	1.69332541667225e-10	8.74763303710705e-11	2246/8822/8817/2247/26281/8074/2253/2254/2264/2885/3265/3845/4893/6464/6654	15
R-HSA-5654720	PI-3K cascade:FGFR4	15/874	15/4579	1.47439943931885e-11	1.69332541667225e-10	8.74763303710705e-11	2246/8822/8817/2247/26281/8074/2253/2254/2264/10818/2549/2885/5290/5295/5781	15
R-HSA-170834	Signaling by TGF-beta Receptor Complex	38/874	69/4579	2.07225098496496e-11	2.35614936990515e-10	1.21717478906363e-10	867/1024/1025/1874/3065/3726/4609/9611/9612/23327/142/5494/5590/387/54778/5054/6497/6498/4087/4088/4089/4092/64750/6667/11171/10273/7027/7029/7040/7046/7048/7050/7314/7321/51377/25937/7514/9372	38
R-HSA-5655253	Signaling by FGFR2 in disease	26/874	38/4579	3.71675888788814e-11	4.18411371834537e-10	2.16149188060613e-10	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/10818/2549/2885/2962/3265/3845/4893/5290/5295/5335/5431/5432/5439/6654	26
R-HSA-5654688	SHC-mediated cascade:FGFR1	16/874	17/4579	3.88262550240775e-11	4.24475499638231e-10	2.192818856623e-10	2246/8822/2247/26281/27006/8074/2250/2253/2254/2260/2885/3265/3845/4893/6464/6654	16
R-HSA-5654689	PI-3K cascade:FGFR1	16/874	17/4579	3.88262550240775e-11	4.24475499638231e-10	2.192818856623e-10	2246/8822/2247/26281/27006/8074/2250/2253/2254/2260/10818/2549/2885/5290/5295/5781	16
R-HSA-5654712	FRS-mediated FGFR4 signaling	16/874	17/4579	3.88262550240775e-11	4.24475499638231e-10	2.192818856623e-10	2246/8822/8817/2247/26281/8074/2253/2254/2264/10818/2885/3265/3845/4893/5781/6654	16
R-HSA-8848021	Signaling by PTK6	31/874	51/4579	4.83214415975206e-11	5.18315840531896e-10	2.67759328812478e-10	207/2909/9564/867/595/898/1017/1019/1027/1398/1793/1796/1950/1956/2064/2065/2066/3091/3265/3845/2908/4893/3084/5753/5829/5879/5921/387/9021/6774/7314	31
R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	31/874	51/4579	4.83214415975206e-11	5.18315840531896e-10	2.67759328812478e-10	207/2909/9564/867/595/898/1017/1019/1027/1398/1793/1796/1950/1956/2064/2065/2066/3091/3265/3845/2908/4893/3084/5753/5829/5879/5921/387/9021/6774/7314	31
R-HSA-8853659	RET signaling	25/874	36/4579	5.39782694036471e-11	5.73582171139689e-10	2.96309634306297e-10	1796/10818/2549/9846/2674/2887/2885/8660/5598/5290/5291/5293/5295/5296/8503/5335/5566/5567/5578/5781/5979/6464/53358/6654/6714	25
R-HSA-5654732	Negative regulation of FGFR3 signaling	21/874	27/4579	5.87766774137399e-11	6.18787798327984e-10	3.1966263154841e-10	673/867/2246/8822/8817/2247/26281/8074/2250/2253/2254/2261/10818/2885/5594/5595/5515/5518/5781/6714/7314	21
R-HSA-5654693	FRS-mediated FGFR1 signaling	17/874	19/4579	6.03803340455455e-11	6.29838897337479e-10	3.25371573128096e-10	2246/8822/2247/26281/27006/8074/2250/2253/2254/2260/10818/2885/3265/3845/4893/5781/6654	17
R-HSA-6802952	Signaling by BRAF and RAF fusions	31/874	52/4579	9.81817816063361e-11	1.01484259714913e-09	5.24262527620436e-10	60/369/408/10018/673/801/805/808/815/816/817/818/1445/2335/3265/3674/3690/3717/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/8805/7529	31
R-HSA-5673000	RAF activation	23/874	32/4579	1.07617243483759e-10	1.10234960217148e-09	5.6946820164948e-10	369/673/801/805/808/815/816/817/818/3265/3717/3845/8844/5604/5605/4893/5515/5518/5519/5528/5894/6714/7529	23
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	27/874	42/4579	1.39312109119453e-10	1.41426667918587e-09	7.30602978276829e-10	1024/1025/1874/3065/3726/4609/9611/9612/23327/142/5494/54778/5054/6497/6498/4087/4088/4089/4092/64750/6667/7027/7029/7050/7314/7321/25937	27
R-HSA-114452	Activation of BH3-only proteins	22/874	30/4579	1.46519267611557e-10	1.47426909092336e-09	7.61599919210515e-10	207/208/10000/572/596/10018/1869/5599/5533/5534/2810/7027/7029/7157/8626/7161/7529/7531/7532/7533/10971/7534	22
R-HSA-5654726	Negative regulation of FGFR1 signaling	21/874	28/4579	1.93174430161992e-10	1.92666076398408e-09	9.95303158175359e-10	673/867/2246/8822/2247/26281/27006/8074/2250/2253/2254/2260/10818/2885/5594/5595/5515/5518/5781/6714/7314	21
R-HSA-9018519	Estrogen-dependent gene expression	46/874	98/4579	2.26987247324517e-10	2.24421304528674e-09	1.15934905269639e-09	1386/8312/596/595/1025/4435/1387/6387/1655/2033/2066/2099/2288/2353/2354/3169/2625/2962/3014/3015/3020/3021/3065/3320/3326/3725/3727/8850/10524/4609/8648/10499/8202/8204/5431/5432/5439/5451/9126/6667/6908/7031/7033/7039/7391/7528	46
R-HSA-5654733	Negative regulation of FGFR4 signaling	20/874	26/4579	2.44501805073132e-10	2.39653924455302e-09	1.23803999302003e-09	673/867/2246/8822/8817/2247/26281/8074/2253/2254/2264/10818/2885/5594/5595/5515/5518/5781/6714/7314	20
R-HSA-112043	PLC beta mediated events	29/874	48/4579	2.54972953629492e-10	2.47781408783532e-09	1.28002616396992e-09	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1385/2770/2773/2775/2781/5594/5330/5331/5566/5567/5573/5577/5578/5580/5582/5613	29
R-HSA-2262752	Cellular responses to stress	110/874	334/4579	2.65388476223069e-10	2.5571754022511e-09	1.32102381563312e-09	64682/10393/51529/29882/29945/51433/367/405/472/545/815/816/817/818/847/8900/890/898/9134/8881/8697/246184/996/1017/1019/1021/1026/1027/1029/1051/1387/54205/3301/1869/2033/2113/2114/2146/2288/2353/51343/2932/3014/3015/3020/3021/10013/3091/3159/3281/3297/3320/3326/3303/3304/3312/3569/3725/10524/6416/5608/4217/9448/5594/5602/5600/1432/5595/5598/5599/5601/9261/8550/4193/4194/2475/653361/4790/2908/9972/8021/4928/5052/10935/5687/5688/5694/5717/5925/5928/9978/5970/6195/6196/6197/57521/23411/6648/6667/6774/7027/7029/7157/7295/7314/11065/7321/7422/7428/7531	110
R-HSA-1839124	FGFR1 mutant receptor activation	19/874	24/4579	2.93443440518552e-10	2.78037659891328e-09	1.43632841938028e-09	2246/8822/2247/26281/8074/2250/2253/2254/2260/9846/2885/9208/5290/5295/6772/6774/6776/6777/8805	19
R-HSA-9634638	Estrogen-dependent nuclear events downstream of ESR-membrane signaling	19/874	24/4579	2.93443440518552e-10	2.78037659891328e-09	1.43632841938028e-09	207/208/10000/374/596/595/1027/1385/1950/1956/2002/2353/2309/5594/5595/5747/6722/7039/7514	19
R-HSA-186797	Signaling by PDGF	30/874	51/4579	3.15818621170883e-10	2.96765101050656e-09	1.53307342856331e-09	9564/1398/1399/2885/3265/3845/4690/4893/5155/80310/5156/5159/5290/5291/5295/5296/5327/5335/5781/5782/2889/5921/6654/6696/6714/6772/6774/6776/6777/6778	30
R-HSA-2871809	FCERI mediated Ca+2 mobilization	22/874	31/4579	4.14589579328558e-10	3.8056515645583e-09	1.96598025554185e-09	695/801/805/808/2207/2885/27040/3937/4067/4772/4773/4775/5335/5530/5532/5534/6464/6654/6850/7409/7410/10451	22
R-HSA-5654221	Phospholipase C-mediated cascade; FGFR2	13/874	13/4579	4.15040276169946e-10	3.8056515645583e-09	1.96598025554185e-09	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263/5335	13
R-HSA-9027284	Erythropoietin activates RAS	13/874	13/4579	4.15040276169946e-10	3.8056515645583e-09	1.96598025554185e-09	1399/2057/2885/3265/8660/3717/3845/4067/4893/2889/6464/6654/7409	13
R-HSA-112040	G-protein mediated events	29/874	49/4579	5.12680903315932e-10	4.66334549656172e-09	2.40906058147613e-09	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1385/2770/2773/2775/2781/5594/5330/5331/5566/5567/5573/5577/5578/5580/5582/5613	29
R-HSA-438064	Post NMDA receptor activation events	35/874	66/4579	5.30650281257464e-10	4.78848706182331e-09	2.47370807804231e-09	107/801/805/808/8536/815/816/817/818/814/84254/10645/1385/2066/2903/3265/3845/5594/5595/4893/3084/5562/5563/5564/5566/5567/5573/5577/5613/5879/5923/6195/6196/6197/6714	35
R-HSA-8953897	Cellular responses to external stimuli	110/874	338/4579	5.93070974609909e-10	5.30961967032651e-09	2.74292253487219e-09	64682/10393/51529/29882/29945/51433/367/405/472/545/815/816/817/818/847/8900/890/898/9134/8881/8697/246184/996/1017/1019/1021/1026/1027/1029/1051/1387/54205/3301/1869/2033/2113/2114/2146/2288/2353/51343/2932/3014/3015/3020/3021/10013/3091/3159/3281/3297/3320/3326/3303/3304/3312/3569/3725/10524/6416/5608/4217/9448/5594/5602/5600/1432/5595/5598/5599/5601/9261/8550/4193/4194/2475/653361/4790/2908/9972/8021/4928/5052/10935/5687/5688/5694/5717/5925/5928/9978/5970/6195/6196/6197/57521/23411/6648/6667/6774/7027/7029/7157/7295/7314/11065/7321/7422/7428/7531	110
R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	27/874	44/4579	6.52945509567046e-10	5.79999253420103e-09	2.9962466639672e-09	1024/1387/8454/2033/55294/3065/3066/8841/9759/10014/10013/51564/55869/9734/3280/3091/2648/8850/4609/9611/9612/4851/3516/9978/6500/79718/7314	27
R-HSA-111447	Activation of BAD and translocation to mitochondria 	14/874	15/4579	9.67531771604176e-10	8.39758491842709e-09	4.33814968706413e-09	207/208/10000/572/596/5533/5534/2810/7529/7531/7532/7533/10971/7534	14
R-HSA-5637810	Constitutive Signaling by EGFRvIII	14/874	15/4579	9.67531771604176e-10	8.39758491842709e-09	4.33814968706413e-09	867/1950/1956/2549/2885/3265/3320/3845/4893/5290/5295/5335/6464/6654	14
R-HSA-5637812	Signaling by EGFRvIII in Cancer	14/874	15/4579	9.67531771604176e-10	8.39758491842709e-09	4.33814968706413e-09	867/1950/1956/2549/2885/3265/3320/3845/4893/5290/5295/5335/6464/6654	14
R-HSA-198725	Nuclear Events (kinase and transcription factor activation)	19/874	25/4579	1.00528138782907e-09	8.65912831789132e-09	4.4732616778997e-09	466/1385/2002/5594/5600/1432/5595/5598/9261/4205/4208/5515/5518/5519/5528/6195/6196/6197/9252	19
R-HSA-6802957	Oncogenic MAPK signaling	31/874	56/4579	1.29255464685903e-09	1.1049884462246e-08	5.70831415075061e-09	60/369/408/10018/673/801/805/808/815/816/817/818/1445/2335/3265/3674/3690/3717/3845/8844/5604/5605/5594/5595/4893/5894/5906/5908/6714/8805/7529	31
R-HSA-176412	Phosphorylation of the APC/C	15/874	17/4579	1.36017407108403e-09	1.15411784986757e-08	5.96211415290566e-09	64682/10393/51529/29882/29945/51433/891/8881/8697/246184/996/983/5347/11065/7321	15
R-HSA-388841	Costimulation by the CD28 family	34/874	65/4579	1.52287811496259e-09	1.28260179015738e-08	6.62585565808286e-09	207/208/10000/919/915/916/917/920/998/1445/1493/2534/2885/3122/3123/3932/4067/2475/5058/5062/5290/5295/5296/8503/5515/5518/5519/5528/5781/5777/5879/6714/7409/7525	34
R-HSA-202733	Cell surface interactions at the vascular wall	43/874	93/4579	1.61243190875945e-09	1.3480405001908e-08	6.96390870810969e-09	857/914/960/1278/2207/2335/2534/2885/3265/3635/3675/3676/3678/3655/3684/3685/3688/3689/3690/3845/3932/4067/4282/4312/4893/5290/5291/5295/5296/5335/10544/5781/5777/6382/6383/6385/6402/6464/6654/6714/7010/7040/7525	43
R-HSA-111996	Ca-dependent events	23/874	35/4579	1.77404532913472e-09	1.47232813082203e-08	7.6059722908734e-09	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1385/5594/5566/5567/5573/5577/5578/5580/5582/5613	23
R-HSA-2033519	Activated point mutants of FGFR2	12/874	12/4579	2.19894308731803e-09	1.81173789150768e-08	9.35934586364196e-09	2246/8822/8817/2247/26281/27006/8074/2250/2252/2253/2254/2263	12
R-HSA-4641262	Disassembly of the destruction complex and recruitment of AXIN to the membrane	20/874	28/4579	2.23007151894491e-09	1.82416641513695e-08	9.42355098501523e-09	324/8312/857/1452/1455/1499/1855/1856/1857/10023/8321/2535/7855/2932/4040/5515/5518/5519/5528/89780	20
R-HSA-8878166	Transcriptional regulation by RUNX2	47/874	107/4579	2.29402872897631e-09	1.86307904631862e-08	9.62457165991566e-09	25/207/208/10000/367/650/891/595/983/1019/1026/8454/2099/55294/2736/2737/2932/8841/9759/10013/3280/3678/3958/5594/5595/4322/2908/5687/5688/5694/5717/5925/9978/860/6500/4086/4089/4091/6662/6714/6772/10273/7314/11059/25937/10413/7525	47
R-HSA-442755	Activation of NMDA receptors and postsynaptic events	35/874	69/4579	2.56603464646066e-09	2.06847613320117e-08	1.06856425711823e-08	107/801/805/808/8536/815/816/817/818/814/84254/10645/1385/2066/2903/3265/3845/5594/5595/4893/3084/5562/5563/5564/5566/5567/5573/5577/5613/5879/5923/6195/6196/6197/6714	35
R-HSA-1489509	DAG and IP3 signaling	24/874	38/4579	2.5833211162231e-09	2.06847613320117e-08	1.06856425711823e-08	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1385/5335/5566/5567/5573/5577/5578/5580/5581/5582/5613	24
R-HSA-111933	Calmodulin induced events	22/874	33/4579	2.68642790403664e-09	2.12115869922893e-08	1.09577980296232e-08	107/108/113/801/805/808/815/816/817/818/814/84254/10645/1385/5566/5567/5573/5577/5578/5580/5582/5613	22
