ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0051704	multi-organism process	124/930	462/5662	2.08556125836323e-09	2.00922971630714e-08	8.56177779749116e-09	Q04771/P36896/P51828/P35318/P15121/P31749/P07355/P05067/P10275/P52566/P29374/Q13315/O14965/P30530/Q92934/P10415/Q07817/O43521/P12644/O00238/Q13873/P51587/P17655/Q03135/P78396/P14635/P51681/P51684/P01730/P06493/Q00536/Q8TEY5/Q03060/P46109/P35222/P61073/Q08345/P31689/Q01094/P05305/P19235/P03372/P14921/P41161/Q02790/Q06787/P01100/P53539/O43524/P16104/P84243/Q92769/P56524/Q00613/P05019/P29460/P01584/P24394/P17301/P26006/P08648/P05556/P17275/P10721/Q14974/P01116/P15018/P53671/P28482/P27361/P08253/P14780/Q04912/P42345/Q15788/P46531/P01160/P49116/P48552/P49790/P35658/P52948/O75925/P53350/P30153/O75626/P30048/P17612/P10644/P25105/P60484/P35354/Q14289/O95997/P62826/P10276/P19793/Q8IUQ4/Q96EB6/P12757/Q15797/Q13485/Q99717/Q9HAU4/Q07889/P48436/P10451/P12931/Q96SB4/P40763/Q15831/P20226/P01137/P10600/P36897/P37173/P10827/Q9H3D4/Q13263/Q06418/P0CG47/P11473/O14980/P25490	124
GO:0038110	interleukin-2-mediated signaling pathway	11/930	11/5662	2.23400388193118e-09	2.13190326480418e-08	9.08451726094676e-09	P01589/P14784/P31785/P23458/P52333/Q14289/P17706/P29353/P42229/P51692/P43405	11
GO:0061448	connective tissue development	58/930	165/5662	2.23944997299339e-09	2.13190326480418e-08	9.08451726094676e-09	P37023/P07355/P15336/P12643/P12644/P18075/P36894/O00238/Q13873/O00622/P29279/P16070/P11802/Q70SY1/P35222/Q9Y463/P05305/P18146/O76093/P09038/P31371/P11362/P22607/P55317/P10070/P10071/O60565/Q16665/P26012/O75581/Q16539/P27361/Q06413/Q14814/P45452/P46531/P01127/Q9GZP0/P09619/P42336/P10276/P13631/Q04206/Q01974/Q13950/Q96EB6/Q15797/P84022/Q99717/O95863/P48436/P11831/Q9BZK7/P01137/P36897/P37173/P10827/P0CG47	58
GO:0051301	cell division	102/930	359/5662	2.51701043987123e-09	2.36805454860541e-08	1.00908107683982e-08	Q9H1A4/Q9UM13/Q9NYG5/Q9UJX6/Q9UJX5/Q9UJX4/P25054/P84077/P62330/O14965/Q96GD4/P56945/Q07817/P54132/P51587/P0DP25/P0DP23/P04040/P78396/P20248/P14635/P24385/P30279/P30281/P24864/O96020/Q13042/Q12834/Q9UJX2/P30304/Q8NHZ8/P60953/P06493/P24941/Q00526/P11802/Q00535/Q00534/P50613/O96017/P61024/P48729/P32302/O00548/P41161/P05230/Q92913/P09038/P12034/P21781/P55075/P31371/P11362/P21802/Q9UM11/P63096/P08754/P01584/Q9NQS7/P10721/O95835/Q9UJU2/P01106/Q9Y6Q9/P51955/Q9HC98/P46531/P04150/P49757/P01127/Q9GZP0/Q8NEB9/P42338/Q13526/P53350/Q9H4B4/Q02156/O95997/P62826/P20936/P06400/Q08999/P18754/P61586/P62745/P31947/Q9UQE7/P16949/P01135/P01137/P61812/P10600/Q9H3D4/P07437/O00762/P63279/P15692/P49767/P30291/P56704/Q9GZV5/P67809	102
GO:0044089	positive regulation of cellular component biogenesis	92/930	313/5662	2.52372290508967e-09	2.36974137111442e-08	1.00979986968808e-08	P00519/P25054/P84077/P62330/Q9NRY4/Q9ULH1/Q13315/Q13535/O43521/P23560/P18075/Q03135/P29279/P32248/P60953/P46527/P10909/P16220/P04141/Q14247/Q16531/P05305/Q04637/P21709/P29317/P54762/P29323/P54753/P03372/P55085/P16591/Q06787/Q13283/P62993/P49841/P06396/Q92759/P56524/Q9UBN7/O14964/P01112/Q00613/P07900/P05362/P14735/P01579/P05113/P35968/P10721/O95819/Q8TD08/P45984/P08581/P03956/P26038/P42345/P16333/P35240/Q16620/Q13153/P09874/P17252/Q02156/Q14289/Q12913/P49023/P63000/P15153/P62877/P61586/P17081/P18827/P31431/Q8N474/Q86WV1/P84022/P48436/P12931/P11831/Q9UNE7/P63165/P43405/Q02763/P01137/P10600/P36897/O00206/P01375/P04637/Q13263/P50552/P15692	92
GO:0060333	interferon-gamma-mediated signaling pathway	32/930	68/5662	3.00593096459928e-09	2.81703685923633e-08	1.20040249456658e-08	P61769/Q9UQM7/Q13554/Q13557/Q13555/P16070/P33076/P04439/P01903/P01911/P13747/P08238/P05362/P01579/P15260/Q14653/Q00978/P23458/O60674/Q13287/O75925/P29590/P37231/Q05655/P25105/P17706/O15524/O14543/P23497/P42224/P63165/P04637	32
GO:0070669	response to interleukin-2	12/930	13/5662	4.01464214797812e-09	3.68232081135756e-08	1.56911936500055e-08	Q99966/P01589/P14784/P31785/P23458/P52333/Q14289/P17706/P29353/P42229/P51692/P43405	12
GO:0050708	regulation of protein secretion	84/930	280/5662	4.54081218976046e-09	4.11922642524975e-08	1.75529463178371e-08	P00519/Q13443/P04083/P84077/P62330/P49407/Q92934/P51451/O00555/Q5EG05/P32248/P06729/P25942/Q00536/O15111/P07333/P27487/P00533/P54756/P15311/P25116/P55085/P09769/P02751/Q9BZS1/Q13467/P04406/P23771/P35557/Q9UKV0/Q16665/P13747/P41235/P01579/P15260/P05019/P22301/P35225/Q16552/P01584/P24394/P05113/P05231/Q14653/P35568/Q9Y4H2/O60674/P06858/P07948/O95819/Q15759/Q16539/P27361/Q7Z434/P35228/Q15466/Q8NEB9/Q86V86/P04054/P29590/Q08209/P16298/P17252/Q02156/Q05513/Q06124/P63000/P62834/P0DJI8/Q8N474/O15524/P12931/P36956/P43405/Q9NQB0/P01137/P61812/P10600/O00206/P62328/P01375/Q12933/Q9Y4K3/P49767	84
GO:1901655	cellular response to ketone	32/930	69/5662	4.73972809582748e-09	4.28354038228911e-08	1.8253124887654e-08	Q08828/Q08462/P35869/P15121/P31749/P10275/P55211/P11802/P00533/P06730/Q13541/P19419/Q12778/O43524/P63096/P62873/P59768/P05362/O43474/Q92918/P26038/P04150/P37231/Q13131/P54646/Q02156/Q8N474/Q96EB6/P10451/P12931/P01137/P24821	32
GO:2001057	reactive nitrogen species metabolic process	27/930	53/5662	5.96436341687614e-09	5.27162175763162e-08	2.24635609133915e-08	P31749/Q03135/P10909/P49238/P05305/P07900/P08238/P05362/P01579/P22301/P01584/P06213/P05107/O60674/O43474/P26718/P42345/P29475/P35228/P15559/P35354/Q14289/P63000/P84022/Q8IUC6/O00206/P01375	27
GO:0071692	protein localization to extracellular region	95/930	332/5662	6.31039031233708e-09	5.53682151812891e-08	2.35936364855859e-08	P00519/Q13443/P04083/P84077/P62330/P49407/Q92934/P51451/O00555/Q13555/Q5EG05/P32248/P06729/P25942/Q00536/O15111/P07333/P27487/P00533/P54756/P15311/P25116/P55085/P35555/P09769/P02751/Q9BZS1/Q13467/P04406/P23771/P35557/Q9UKV0/Q16665/P13747/P41235/P01579/P15260/P05019/P22301/P35225/Q16552/P01584/P18510/P24394/P05113/P05231/Q14653/P35568/Q9Y4H2/P06756/P18564/O60674/Q13094/P06858/Q14766/P07948/O95819/Q15759/Q16539/P27361/Q7Z434/P35228/P46531/Q15466/Q8NEB9/Q86V86/P04054/P29590/Q08209/P16298/P17252/Q02156/Q05513/Q06124/P63000/P04049/P62834/Q06330/P0DJI8/Q8N474/Q15796/O15524/P12931/P36956/P43405/Q9NQB0/P01137/P61812/P10600/O00206/P62328/P01375/Q12933/Q9Y4K3/P49767	95
GO:0097327	response to antineoplastic agent	30/930	63/5662	6.64586320357347e-09	5.82056782756608e-08	2.48027430563986e-08	Q13443/P54132/P38398/P55211/P12830/P11802/P35221/P35222/Q9UER7/P05305/P00533/P18146/P06730/Q13541/Q06787/Q12778/O43524/P09601/Q00613/P05362/O95251/Q92918/O15264/P04150/P12004/P01127/Q13131/P25105/P62834/P01137	30
GO:0051205	protein insertion into membrane	22/930	38/5662	6.87608068796140e-09	6.00037693367935e-08	2.55689499266299e-08	Q92934/P10415/O43521/Q14790/Q01094/P00533/P07900/P45983/P48454/P63098/P31947/Q14186/Q14188/P04637/Q9H3D4/O15350/P31946/P62258/P61981/Q04917/P27348/P63104	22
GO:0051345	positive regulation of hydrolase activity	128/930	491/5662	8.0693646168214e-09	6.9287218109142e-08	2.95248353556651e-08	P42684/P31749/P31751/O14727/P05067/Q07960/Q9NRY4/P52565/P52566/P49407/Q9ULH1/O43150/Q92934/O43521/P23560/P12643/P0DP25/P0DP23/Q92851/Q14790/P55211/Q03135/P13500/O00622/P29279/P32248/P25942/P46108/P46109/P99999/Q5VWQ8/P53355/P31689/Q14185/O14641/Q92997/P20827/P00533/P21709/P29317/P54764/P04626/P03372/Q15910/P25116/P55085/Q13158/P25445/P48023/P09038/P11362/P21802/P22607/P17948/P02751/P06241/Q14344/P30679/P09471/P50148/O14775/Q12879/P49841/P06396/Q92759/P01112/Q00613/P08238/P05362/P01579/P56199/P17301/P23229/P05556/O60674/P05412/P10721/P06239/P07948/Q99683/O95819/P53778/Q16539/P27361/P45983/Q06413/P42345/P01106/Q16620/P12004/P16234/P09619/Q13526/P04054/Q00722/P19174/P29590/P37231/Q05655/Q05513/P25105/Q14289/P46060/P62834/Q13905/P20936/Q13972/Q7LDG7/P61586/Q13671/Q13546/Q9Y572/Q9Y6N7/Q9P0U3/Q8N474/Q96EB6/P84022/P37840/Q07889/P40763/P43405/P01375/O95150/Q12933/P15498/Q9UKW4/P15692/P56704	128
GO:0002699	positive regulation of immune effector process	56/930	162/5662	8.57762409528809e-09	7.35203118629942e-08	3.13286514062779e-08	P04083/P61769/Q06187/P25942/P55085/Q13158/P30273/P16591/P09769/Q9BZS1/Q13467/Q9UQC2/P23771/P04439/P13747/P09601/P01579/P29459/P29460/P42701/P35225/Q14116/P01584/P14778/P05112/P24394/P05113/P05231/P11215/P05107/P26718/P01374/P07948/O43318/Q16539/P27361/Q7Z434/P35228/P01160/Q05513/P25105/Q12913/P15153/P62834/Q13905/P10276/O75159/P42226/P43405/P01137/Q8IUC6/O00206/P01375/Q12933/Q9Y4K3/P15498	56
GO:0044703	multi-organism reproductive process	112/930	414/5662	8.63458293756971e-09	7.38770621852101e-08	3.14806707081629e-08	Q04771/P36896/P51828/P35318/P15121/P31749/P05067/P10275/P52566/P29374/Q13315/O14965/P30530/Q92934/P10415/Q07817/O43521/P12644/O00238/Q13873/P51587/P17655/P78396/P14635/P51684/P06493/Q00536/Q8TEY5/Q03060/P46109/P35222/Q08345/P31689/Q01094/P05305/P19235/P03372/P14921/P41161/Q02790/P01100/P53539/O43524/P16104/P84243/Q92769/P56524/Q00613/P05019/P29460/P01584/P24394/P17301/P26006/P08648/P05556/P17275/P10721/P01116/P15018/P53671/P28482/P27361/P08253/P14780/Q04912/P42345/Q15788/P46531/P01160/P49116/P48552/O75925/P53350/P30153/O75626/P30048/P17612/P10644/P25105/P60484/P35354/Q14289/O95997/P10276/P19793/Q8IUQ4/Q96EB6/P12757/Q15797/Q13485/Q99717/Q9HAU4/Q07889/P48436/P10451/P12931/Q96SB4/P40763/Q15831/P20226/P01137/P10600/P36897/P37173/P10827/Q9H3D4/Q13263/Q06418/P0CG47/P11473/P25490	112
GO:0070741	response to interleukin-6	18/930	28/5662	1.64739022777219e-08	1.35417725719772e-07	5.77045256719197e-08	P22681/Q99966/P16591/Q9GZV9/Q99684/P05362/P05231/P40189/P23458/O60674/P19838/Q06124/P17706/Q04206/Q13485/O14543/P42224/P40763	18
GO:0034329	cell junction assembly	70/930	225/5662	1.85584799531485e-08	1.51518979549689e-07	6.45656305238888e-08	P00519/P60709/P37023/P25054/P05067/P62330/P10415/P23560/Q03135/P60953/P12830/P19022/Q00535/P46109/P35221/P35222/O60716/Q14247/O43293/O14640/Q04637/P29317/P29320/Q15375/P54762/P29323/P54753/Q15303/P02751/Q9UP38/Q13467/Q8WUI4/O14920/Q13418/P17301/P08648/P23229/P16144/P35968/O95819/Q06413/P50281/Q02297/Q16620/P17612/P17252/P41743/P60484/Q05397/Q14289/Q12913/P63000/P62834/P61224/Q13905/P61586/P34925/P31431/Q8N474/P84022/O15105/O95863/P37840/P12931/P11831/Q02763/P01375/P50552/P15692/P56704	70
GO:0031099	regeneration	45/930	121/5662	2.08629705458229e-08	1.68055065416771e-07	7.16120270451589e-08	P35318/P04083/O14965/P30530/P10415/P20248/P14635/P24385/P06493/P11802/P38936/P46527/P17676/P35221/P48061/P00533/P54764/Q15303/Q15910/P36888/P10071/P06396/P14210/P09601/P05019/P22301/O60674/P05412/O43474/Q02750/O95819/P46531/Q15466/P12004/P37231/Q08209/P60484/Q05209/P62834/P10451/Q9Y6E0/P01137/P37173/P24821/P46937	45
GO:0035592	establishment of protein localization to extracellular region	93/930	330/5662	2.12351333006843e-08	1.69487453204552e-07	7.22223995605207e-08	P00519/Q13443/P04083/P84077/P62330/P49407/Q92934/P51451/O00555/Q13555/Q5EG05/P32248/P06729/P25942/Q00536/O15111/P07333/P27487/P00533/P54756/P15311/P25116/P55085/P09769/P02751/Q9BZS1/Q13467/P04406/P23771/P35557/Q9UKV0/Q16665/P13747/P41235/P01579/P15260/P05019/P22301/P35225/Q16552/P01584/P18510/P24394/P05113/P05231/Q14653/P35568/Q9Y4H2/P06756/P18564/O60674/Q13094/P06858/P07948/O95819/Q15759/Q16539/P27361/Q7Z434/P35228/P46531/Q15466/Q8NEB9/Q86V86/P04054/P29590/Q08209/P16298/P17252/Q02156/Q05513/Q06124/P63000/P04049/P62834/Q06330/P0DJI8/Q8N474/Q15796/O15524/P12931/P36956/P43405/Q9NQB0/P01137/P61812/P10600/O00206/P62328/P01375/Q12933/Q9Y4K3/P49767	93
GO:0090257	regulation of muscle system process	50/930	141/5662	2.1251904034783e-08	1.69487453204552e-07	7.22223995605207e-08	P07550/P0DP25/P0DP23/Q13554/Q13557/Q13555/Q03135/P29279/P50750/Q14247/O43293/P05305/P06733/P25116/Q92913/Q12778/O43524/P49840/P56524/P05019/P40189/P17301/P10721/O43474/Q02078/P42345/P29475/P46531/P01160/Q13153/P09874/P48736/Q13526/Q07869/Q08209/P17612/P17252/P25105/P35354/Q05397/P61586/P84022/Q13485/O15105/Q9NYA1/P11831/P63165/P21731/P19438/P25490	50
GO:0110148	biomineralization	39/930	98/5662	2.13313209232133e-08	1.69559361199865e-07	7.22530411677364e-08	Q04771/P07550/P07355/Q9BXN1/P18848/P12643/P12644/P18075/P36894/O00238/Q13873/O00622/P32246/P17676/P08123/Q16832/Q9GZV9/P21802/P22607/P09769/Q12778/P51654/O60565/Q16665/P05019/Q06413/P45452/P46531/Q07869/P35354/Q14289/Q01974/P84022/P48436/P10451/P05549/P01137/P10600/Q9NUQ3	39
GO:0051235	maintenance of location	60/930	183/5662	2.40169592010946e-08	1.88727067653626e-07	8.04208301573527e-08	P00519/P31749/Q99728/P20749/P0DP25/P0DP23/Q13557/Q03135/P51681/P32248/P01730/Q00535/O60610/P25116/P48023/P35555/Q969H0/P09038/P06396/P14625/Q14164/P22301/P35225/P01584/P05231/P06756/P05106/O95835/P06239/P06858/Q14766/P07948/P19838/P25963/P29475/Q13285/P48552/Q00722/Q01970/P19174/P29590/Q07869/P37231/P17612/Q02156/Q14289/P17706/P29350/P46060/Q96EB6/P63208/P37840/P35610/P23497/Q9UMX1/P01137/P62328/P01375/P10599/P31946	60
GO:1901888	regulation of cell junction assembly	41/930	106/5662	2.44015060864105e-08	1.90815024055583e-07	8.13105551409781e-08	P00519/P37023/P05067/P62330/P23560/Q03135/O43293/Q04637/P29317/P29320/Q15375/P54762/P29323/P54753/Q9UP38/Q13467/O14920/P35968/O95819/Q06413/P50281/Q16620/P17612/P60484/Q05397/Q12913/P63000/P62834/P61224/Q13905/P61586/P31431/Q8N474/P84022/O95863/P37840/P12931/Q02763/P01375/P15692/P56704	41
GO:0045995	regulation of embryonic development	34/930	80/5662	2.47333200808939e-08	1.92724381470193e-07	8.21241750962876e-08	P10275/P12644/P18075/P36894/P06493/P35222/O00548/O14640/O14641/Q92997/P11362/Q9UP38/Q14332/P23771/Q14469/P41235/P05019/P22301/P18510/P06213/O43474/P25391/Q8NES3/Q13164/Q16236/P46531/P49116/P17612/P22694/Q8N474/O95863/Q9UMX1/Q13569/P56704	34
GO:0043269	regulation of ion transport	93/930	331/5662	2.49907384663885e-08	1.93849254738476e-07	8.26035087879609e-08	P00519/P07550/P31749/P31751/P07355/P05067/P84077/P18848/P61769/P10415/O00555/P0DP25/P0DP23/Q9UQM7/Q13554/Q13557/Q13555/P07384/Q03135/P13500/P32246/P01730/P17676/P35222/P48061/P61073/P53355/O60610/P05305/P01133/P29323/P25116/P61328/Q92915/Q9NP95/Q9GZV9/P11362/Q06787/P06241/P35557/P09471/O14775/Q12879/P05362/P01579/P35225/P01584/Q9Y4H2/P05106/Q9Y2W7/P17931/Q9UBY5/P07948/P52564/Q06413/P14780/P42345/Q15746/O75376/Q96PU5/P29475/P01160/P01127/P09619/O15534/Q99623/P48736/P04054/P19174/P29590/P17612/Q05655/Q02156/P04156/P49768/P25105/P60484/P35354/Q14289/P29350/Q13972/P61586/Q13546/O14745/P37840/P63165/P43405/P01137/P62328/Q9Y6Q6/P62258/Q04917/P27348	93
GO:0042107	cytokine metabolic process	37/930	91/5662	2.50380308522328e-08	1.93903849863675e-07	8.26267729934914e-08	P05067/P20749/P07766/P01730/P17676/P49238/P18146/Q9BZS1/P23771/P09601/P04792/P01579/P22301/P29460/Q14116/P01584/P05112/P05231/Q92835/Q14653/O60674/O43474/P49137/P19838/Q13287/Q04759/P49768/P25105/Q04206/Q8TEB7/P40763/P43405/Q8IUC6/O00206/P01375/O95150/Q9Y4K3	37
GO:0007006	mitochondrial membrane organization	30/930	66/5662	2.5761037821379e-08	1.98545470696932e-07	8.4604671581792e-08	P15336/Q92934/P10415/Q07817/O43521/P0DP25/P0DP23/Q9UQM7/Q14790/Q01094/P49840/P49841/P07900/P45983/P48454/P63098/P31947/P37840/P40763/Q14186/Q14188/P04637/Q9H3D4/O15350/P31946/P62258/P61981/Q04917/P27348/P63104	30
GO:0010517	regulation of phospholipase activity	26/930	53/5662	3.15654903641523e-08	2.3757963606894e-07	1.01238003635028e-07	P00519/P42684/P04083/P23560/O00622/P00533/P03372/P09038/P11362/P21802/P22607/P17948/Q14344/P30679/P50148/P01112/P10721/Q16620/P16234/P09619/P04054/Q00722/P19174/Q05513/P25105/P37840	26
GO:0021915	neural tube development	40/930	103/5662	3.17388537113811e-08	2.38511791462906e-07	1.01635215924449e-07	P00519/P35318/O14727/Q9NRY4/P12644/P18075/P42574/O14640/O14641/Q92997/P29317/P55075/P55317/Q9UP38/Q14332/O60353/P10070/P10071/Q14469/Q16665/Q92830/O75581/P46531/O43175/P17612/P22694/P49768/P10276/P13631/P31431/Q8N474/P12755/Q99835/Q9UMX1/P36402/P01137/P61812/Q9Y4K3/P50552/P56704	40
GO:0002250	adaptive immune response	82/930	282/5662	3.40280088961846e-08	2.55316072979628e-07	1.08795896618396e-07	P78536/P51828/P04083/P61769/P20749/P51813/Q06187/Q16566/P51684/P20963/P04234/P07766/P09693/P01730/P25942/P01732/P10909/P41240/P16410/Q13158/P30273/Q9BZS1/P06241/Q13467/P23771/P04439/P01903/P01911/P13747/P01112/P05362/P01579/P22301/P29459/P29460/P42701/Q14116/P01584/P14778/P05112/P24394/P05231/P40189/Q92835/P78504/O60674/P52333/P26718/O43561/Q9UJU2/P01374/P07948/O43318/Q06413/P42345/Q9NWQ8/O00329/P48736/Q16512/P16298/O75626/P14222/P05771/Q05655/Q04759/Q05513/Q14289/P29350/Q9Y572/Q96EB6/Q86WV1/O15105/O75159/P40763/P42226/P43405/P01137/O00206/P01375/Q9Y6Q6/Q12933/Q9Y4K3	82
GO:0055007	cardiac muscle cell differentiation	34/930	81/5662	3.60396962666564e-08	2.68320273441242e-07	1.14337277670186e-07	Q04771/P12643/P12644/P14635/P06493/O00548/P05305/Q8WU20/O60565/P49840/P05019/P05556/Q92830/P45985/Q02078/Q06413/P42345/P54296/P01160/Q02297/Q13153/P16234/P09619/Q13526/Q07869/P10276/Q06330/P19793/Q13485/P11831/P01137/P15692/P56704/P25490	34
GO:0043500	muscle adaptation	32/930	74/5662	3.87968416508568e-08	2.85319673636911e-07	1.21581102803006e-07	Q13554/Q13557/Q13555/P50750/P05305/Q15910/Q12778/O43524/P49840/P06396/P56524/P09601/P05019/P01584/P40189/O43474/Q02078/Q06413/P42345/P46531/P01160/Q13153/P09874/Q13526/Q07869/Q08209/P17252/Q05397/P84022/Q13485/P19438/P25490	32
GO:0051302	regulation of cell division	40/930	104/5662	4.35979285735138e-08	3.18681672137505e-07	1.35797397521527e-07	O14965/Q96GD4/Q07817/P54132/P51587/P0DP25/P0DP23/P04040/P60953/P32302/O00548/P05230/P09038/P12034/P21781/P55075/P31371/P21802/P01584/Q9NQS7/P01106/Q9Y6Q9/P01127/Q9GZP0/Q8NEB9/Q13526/P53350/Q9H4B4/Q02156/Q08999/P61586/P31947/P01135/P01137/P61812/P10600/Q9H3D4/P15692/P49767/P67809	40
GO:0033032	regulation of myeloid cell apoptotic process	14/930	19/5662	4.90984115538292e-08	3.56005733830372e-07	1.51702016098516e-07	P78536/P04083/P10415/P51681/P42771/Q8N726/P25025/P30273/Q06413/P42338/O00329/P60484/Q96EB6/P10827	14
GO:0042089	cytokine biosynthetic process	36/930	90/5662	6.40884704342152e-08	4.56677754558601e-07	1.94600618727374e-07	P05067/P20749/P07766/P01730/P17676/P49238/P18146/Q9BZS1/P23771/P09601/P04792/P01579/P22301/P29460/Q14116/P01584/P05112/P05231/Q92835/Q14653/O60674/O43474/P49137/P19838/Q13287/Q04759/P49768/P25105/Q04206/Q8TEB7/P40763/P43405/Q8IUC6/O00206/P01375/Q9Y4K3	36
GO:0060759	regulation of response to cytokine stimulus	45/930	125/5662	6.52578256492542e-08	4.63638563646692e-07	1.97566775370355e-07	P78536/P30530/Q5EG05/Q14790/Q03135/O15111/P61073/P05305/P55085/Q13158/Q99684/Q16665/P08238/P01579/P15260/O14920/Q14164/Q9Y6K9/P14778/P18510/P05231/Q14653/P23458/O60674/O43474/Q13164/Q7Z434/O75925/Q8N2W9/P37231/Q06124/P17706/P29350/Q13546/Q9Y6N7/O15524/O14543/Q9NYA1/P42224/P63165/P43405/O00206/P01375/P19438/Q12933	45
GO:0043627	response to estrogen	24/930	48/5662	6.7455726026647e-08	4.7644315582164e-07	2.03023098860876e-07	P38398/Q03135/P24385/Q99966/P35221/Q09472/P03372/P23771/P10071/P09601/P24394/P28482/Q00987/P50281/P09619/P37231/P10276/Q8N474/O43541/Q9HD15/Q02763/P10600/P37173/O15164	24
GO:0060560	developmental growth involved in morphogenesis	52/930	154/5662	7.18883641461864e-08	5.06266447503187e-07	2.15731471352822e-07	P00519/Q9UJX6/P05067/P15514/O14965/P23560/P12644/Q13873/Q00535/P35222/Q14247/P48061/P61073/Q08345/O14640/Q15375/P03372/P05230/Q92913/P21802/P02751/P49841/Q9UBN7/P07900/P08238/Q13418/P13612/P05556/Q9UBY5/O75581/Q96PU5/P46531/Q13153/Q9UIW2/P16298/Q05513/P13631/P34925/Q13591/Q8N474/Q96ST3/P48436/P10451/P11831/Q15831/P01137/P37173/P24821/Q13263/P15692/P56704/P46937	52
GO:0046902	regulation of mitochondrial membrane permeability	26/930	55/5662	8.26526651558298e-08	5.76176393712927e-07	2.45521665098436e-07	P15336/Q92934/P10415/Q07817/O43521/Q9UQM7/Q14790/Q01094/P49840/P49841/P45983/P48454/P63098/P31947/P40763/Q14186/Q14188/P04637/Q9H3D4/O15350/P31946/P62258/P61981/Q04917/P27348/P63104	26
GO:0017038	protein import	39/930	103/5662	1.05728300578492e-07	7.26523857184875e-07	3.09588086384954e-07	P31749/P12644/Q13191/P12830/P38936/P10909/P31371/P10071/O15379/P07900/P11142/P01579/Q14974/P28482/Q16539/Q7Z434/P25963/Q14978/P49790/P35658/P52948/P28328/Q99623/P27986/O00459/P29590/Q08209/Q05655/P49768/P35354/P62826/P84022/Q99835/P40763/Q9UMX1/P43405/P01137/P04637/Q13263	39
GO:0042035	regulation of cytokine biosynthetic process	34/930	84/5662	1.05905455693601e-07	7.267045300229e-07	3.09665075127488e-07	P05067/P20749/P07766/P01730/P17676/P49238/P18146/Q9BZS1/P23771/P09601/P04792/P01579/P22301/P29460/P01584/P05112/P05231/Q92835/O60674/O43474/P49137/P19838/Q13287/Q04759/P49768/P25105/Q04206/Q8TEB7/P40763/P43405/Q8IUC6/O00206/P01375/Q9Y4K3	34
GO:0007204	positive regulation of cytosolic calcium ion concentration	63/930	203/5662	1.09052349953906e-07	7.4617211609086e-07	3.17960649536658e-07	P00519/P42684/P35318/P10415/O00555/P0DP25/P0DP23/Q13557/Q03135/P32246/P46092/P51677/P51679/P51681/P51684/P32248/P51686/P01730/Q00535/P49238/P25024/P25025/P49682/P61073/P32302/O00574/O60610/P05305/P03372/P25116/P55085/P48023/P09038/P06241/Q14344/P30679/P62873/Q12879/P35225/P06756/O60674/P06239/Q9UBY5/O75581/P07948/P29475/P16234/P48736/P04054/Q00722/Q01970/P19174/P29590/P17612/Q02156/P04156/Q14289/P29350/P0DJI8/P37840/P21731/P01137/P46094	63
GO:0044706	multi-multicellular organism process	46/930	131/5662	1.10680515014196e-07	7.56238355777848e-07	3.22250099705386e-07	P36896/P51828/P35318/P15121/P31749/P10275/P52566/P10415/Q13873/P17655/Q08345/P05305/P19235/P03372/P14921/Q02790/P01100/P53539/P84243/Q00613/P01584/P17301/P26006/P08648/P17275/P01116/P15018/P28482/P27361/P08253/P14780/P42345/P01160/O75626/P30048/P25105/P35354/P10276/P19793/Q9HAU4/P10451/P01137/P10600/P37173/Q13263/P11473	46
GO:0009991	response to extracellular stimulus	90/930	327/5662	1.23069777684741e-07	8.36145443028768e-07	3.56300299139254e-07	P35318/P07550/P31749/O14727/Q9NRY4/P18847/P18848/P30530/P10415/P18075/Q13873/P04040/P22681/P24385/P07766/P01730/P38936/P16220/P00533/P19525/Q13541/Q04637/P25445/Q9GZV9/P01100/Q12778/O43524/P98177/P06241/Q99988/P06396/P09601/Q00613/P14625/P11142/P05362/P01584/P17301/P13612/P23229/P05412/Q92830/P06858/P01374/P07948/Q99683/P28482/P27361/P45983/P61244/Q00987/P05164/P42345/Q15788/Q16236/P15559/P12004/Q8NEB9/P11309/P01189/Q07869/P37231/Q13131/P54646/P05129/P60484/P35354/P10276/Q04206/P23443/Q8N122/Q8N474/Q96EB6/P10451/P12931/P36956/P11831/Q01130/P42224/Q9Y6E0/P21675/Q9BZK7/P21731/P01137/P37173/P24821/P04637/O15164/P22415/P11473	90
GO:0055074	calcium ion homeostasis	76/930	262/5662	1.24593623924054e-07	8.45306318932634e-07	3.60203953523953e-07	P00519/P42684/P35318/P07355/P05067/P18848/P10415/O00555/P0DP25/P0DP23/Q13557/Q03135/P32246/P46092/P51677/P51679/P51681/P51684/P32248/P51686/P01730/P25942/Q00535/P49238/P48061/P25024/P25025/P49682/P61073/P32302/O00574/O60610/P05305/P03372/P25116/P55085/P48023/P09038/P06241/Q14344/P30679/P62873/Q12879/P14625/P35225/P06756/O60674/P06239/Q9UBY5/O75581/P07948/P29475/P16234/P42338/P48736/P04054/Q00722/Q01970/P19174/P29590/P17612/P05771/Q02156/P04156/P49768/Q14289/P29350/P0DJI8/P84022/P37840/P21731/P01137/O15164/P11473/P46094/P62258	76
GO:0032800	receptor biosynthetic process	14/930	20/5662	1.38970490485868e-07	9.25893295533096e-07	3.94543869036097e-07	P05305/Q13547/Q92769/Q9UBN7/Q16665/P61978/P01579/P22301/P06756/P05106/O60674/Q07869/P37231/P01375	14
